Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
17,0.10526315789473684,1,0.22380178392340797,0.052224209621594,1,1.0,2,1,1,4,1,12,1,1,1,2,0.6,0.7777777777777778,0.9800995024875622,0.9800995024875622,1,1,3,3,5,0.1125,2,2,15,2,2,1,2,0.10240963855421686,3,0.0,0.18236301369863014,0.16432078559738134,1,3,1,1,0.21398124467178176,0.0,0.0,0.17795108117688763,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,2,0.35714285714285715,1,0.3333333333333333,2,1,0.9800995024875622,2,0.5,0.3385049365303244,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,0.04516129032258064,0.25,1.0,1,1,149000
18,0.47368421052631576,1,0.23003194888178913,0.05013356872401217,1,1.0,1,1,1,1,1,10,1,1,3,2,0.4,0.5555555555555556,0.9786069651741294,0.9786069651741294,1,1,2,2,1,0.0,2,2,4,1,1,1,1,0.0,1,0.0,0.0,0.0,1,2,1,1,0.27621483375959077,0.0,0.0,0.22970577809287487,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,2,0.42857142857142855,1,0.0,1,4,0.9786069651741294,3,0.5,0.3638928067700987,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,0.03225806451612903,0.8333333333333334,0.9980099502487563,1,1,90000
19,0.10526315789473684,1,0.2108626198083067,0.06362517131640688,1,1.0,1,1,1,1,1,13,5,1,1,2,0.5,0.5555555555555556,0.9970149253731343,0.9970149253731343,1,1,1,1,1,0.0,2,2,1,2,2,1,1,0.1144578313253012,3,0.0,0.20034246575342465,0.1823240589198036,1,3,1,1,0.23742540494458653,0.0,0.0,0.19744771357674584,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,1,0.42857142857142855,1,0.0,1,2,0.9970149253731343,3,0.5,0.40620592383638926,2,2,1,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,1,1,1,0.0,0.5,0.9990049751243781,1,1,159000
20,0.10526315789473684,1,0.22364217252396165,0.035122767079374666,1,1.0,1,1,1,1,1,12,1,1,1,2,0.5,0.6666666666666666,0.9741293532338309,0.9776119402985075,2,1,5,8,1,0.0,2,2,15,2,2,1,6,0.0892983699503898,3,0.0,0.2247431506849315,0.16841243862520458,1,2,1,1,0.28537936913895995,0.0,0.0,0.23732718894009217,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,2,0.42857142857142855,2,0.0,1,1,0.9741293532338309,3,0.25,0.2073342736248237,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.4166666666666667,0.9995024875621891,3,2,139000
21,0.3157894736842105,1,0.3226837060702875,0.06604102302027921,1,1.0,2,1,1,3,1,11,1,1,1,1,0.8,0.5555555555555556,0.9975124378109452,0.9980099502487563,1,1,1,1,5,0.2375,1,2,1,3,2,3,3,0.0,3,0.0,0.4957191780821918,0.1895253682487725,1,3,1,1,0.24680306905370844,0.5898305084745763,0.0,0.4211272598369373,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,1,0.6428571428571429,1,0.3333333333333333,1,3,0.9975124378109452,1,0.75,0.6015514809590973,2,2,1,0.28004667444574094,0.28153564899451555,0.0,0.0,0.0,0.0,1,1,1,0.0,0.9166666666666666,0.9980099502487563,2,3,325300
22,0.23684210526315788,2,0.18210862619808307,0.03460707565797115,1,2.0,1,2,1,1,1,14,1,1,1,4,0.7,0.7777777777777778,0.9601990049751243,0.9701492537313433,1,1,3,3,1,0.0,2,2,1,2,2,1,3,0.0,3,0.0,0.2726883561643836,0.10425531914893617,1,3,1,2,0.2361466325660699,0.0,0.0,0.19638426090038993,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1,0.42857142857142855,1,0.3333333333333333,1,1,0.9601990049751243,3,0.25,0.19746121297602257,2,2,2,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,1,3,1,0.0,0.5,0.9985074626865672,1,1,139400
23,0.10526315789473684,1,0.23961661341853036,0.04526005249831587,1,1.0,1,1,1,1,1,1,1,1,1,2,0.8,0.5555555555555556,0.9960199004975124,0.9960199004975124,2,1,1,1,5,0.175625,1,2,1,1,2,1,3,0.0,3,0.0,0.7607020547945206,0.29083469721767596,1,3,1,1,0.3825660699062234,0.0,0.0,0.3181495923431407,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,1,0.5,1,0.3333333333333333,1,1,0.9960199004975124,1,0.5,0.3765867418899859,2,2,1,0.19953325554259044,0.2906764168190128,0.0,0.0,0.0,0.0,1,1,1,0.0,0.75,0.9990049751243781,1,1,230000
24,0.631578947368421,2,0.14057507987220447,0.0196241492253014,1,1.0,1,1,1,1,1,15,1,1,4,2,0.5,0.7777777777777778,0.9830845771144279,0.9830845771144279,1,1,7,2,1,0.0,2,2,1,1,2,1,1,0.148830616583983,3,0.0,0.08561643835616438,0.1702127659574468,1,2,1,1,0.2259164535379369,0.0,0.0,0.18787663948954272,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,2,0.42857142857142855,1,0.3333333333333333,2,1,0.9830845771144279,3,0.5,0.4033850493653032,2,2,1,0.11668611435239207,0.20109689213893966,0.0,0.0,0.0,0.0,1,1,1,0.0,0.5,0.9985074626865672,1,1,129900
25,0.10526315789473684,1,0.22380178392340797,0.03830983298102163,1,1.0,2,1,1,1,1,10,1,1,1,2,0.5,0.8888888888888888,0.9791044776119403,0.9955223880597015,1,1,8,8,1,0.0,2,1,15,2,2,2,4,0.03330970942593905,2,0.4531886024423338,0.08732876712328767,0.1734860883797054,1,3,1,1,0.2259164535379369,0.0,0.0,0.18787663948954272,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1,0.42857142857142855,1,0.3333333333333333,2,1,0.9791044776119403,3,0.25,0.19040902679830748,2,2,1,0.47374562427071176,0.16453382084095064,0.0,0.0,0.0,0.0,1,1,1,0.0,0.4166666666666667,1.0,1,1,154000
26,0.10526315789473684,1,0.3514376996805112,0.06611071105019861,1,1.0,1,1,1,3,1,11,1,1,1,2,0.8,0.5555555555555556,0.9985074626865672,0.9985074626865672,1,1,1,1,13,0.4,1,2,1,1,2,1,3,0.0,3,0.0,0.6703767123287672,0.2563011456628478,1,3,1,1,0.3410059676044331,0.0,0.0,0.28358738036157394,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,1,0.5,1,0.3333333333333333,1,1,0.9985074626865672,1,0.75,0.6276445698166432,2,2,1,0.0,0.10237659963436929,0.0,0.0,0.0,0.0,1,1,1,0.0,0.5833333333333334,0.9995024875621891,1,1,256300
27,0.10526315789473684,1,0.19169329073482427,0.033450254361309203,1,1.0,1,1,1,3,1,12,1,1,1,2,0.5,0.7777777777777778,0.9706467661691542,0.9950248756218906,1,1,3,3,1,0.0,2,2,15,2,2,2,5,0.04145995747696669,4,0.32971506105834464,0.07705479452054795,0.14729950900163666,1,2,1,1,0.1918158567774936,0.0,0.0,0.15951790145338532,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,1,0.35714285714285715,1,0.0,1,2,0.9975124378109452,3,0.5,0.40620592383638926,2,2,1,0.2590431738623104,0.05850091407678245,0.0,0.0,0.0,0.0,1,1,1,0.0,0.4166666666666667,1.0,1,1,134800
28,0.10526315789473684,1,0.31309904153354634,0.05332528049432043,1,1.0,1,1,1,1,1,11,1,1,1,2,0.8,0.5555555555555556,0.9985074626865672,0.9990049751243781,1,1,1,1,13,0.125,1,2,1,3,2,1,1,0.21580439404677534,3,0.0,0.20804794520547945,0.27888707037643207,1,3,1,1,0.3631713554987212,0.0,0.0,0.3020205600850762,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,1,0.5,1,0.3333333333333333,1,1,0.9990049751243781,1,0.75,0.5444287729196051,2,2,1,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,1,1,1,0.0,0.4166666666666667,1.0,1,1,306000
29,0.10526315789473684,1,0.1501597444089457,0.07582522242096217,1,1.0,2,1,1,4,1,12,1,1,1,2,0.5,0.6666666666666666,0.9736318407960199,0.9935323383084577,1,1,2,2,1,0.0,2,2,15,2,2,1,5,0.22625797306874557,3,0.0,0.08861301369863013,0.24288052373158756,1,2,1,1,0.3410059676044331,0.0,0.0,0.28358738036157394,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,2,0.42857142857142855,1,0.6666666666666666,1,1,0.9736318407960199,1,0.25,0.22496473906911144,2,2,1,0.33605600933488916,0.4716636197440585,0.0,0.0,0.0,0.0,1,1,1,0.0,1.0,0.9980099502487563,1,1,207500
30,0.15789473684210525,2,0.19169329073482427,0.029380473414016586,1,1.0,2,1,1,1,1,9,2,6,1,2,0.4,0.6666666666666666,0.9587064676616915,0.9701492537313433,1,1,2,2,1,0.0,2,2,2,2,2,1,3,0.0,3,0.0,0.2226027397260274,0.0851063829787234,1,4,2,1,0.11082693947144075,0.0,0.0,0.09216589861751152,0.0,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,4,0.2857142857142857,1,0.0,1,2,0.9552238805970149,3,0.25,0.1692524682651622,4,2,1,0.057176196032672114,0.0,0.15760869565217392,0.0,0.0,0.0,1,1,1,0.0,0.4166666666666667,0.9990049751243781,1,1,68500
31,0.3684210526315789,3,0.1597444089456869,0.039489883620990034,1,1.0,1,1,1,1,1,14,2,1,1,1,0.4,0.4444444444444444,0.9552238805970149,0.9701492537313433,3,1,5,5,1,0.0,2,4,2,2,2,1,3,0.0,3,0.0,0.2778253424657534,0.10621931260229132,1,2,2,1,0.13832054560954818,0.32348668280871673,0.0,0.2334278624601205,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,2,0.42857142857142855,1,0.0,1,2,0.9552238805970149,3,0.25,0.1763046544428773,2,4,2,0.0,0.09872029250457039,0.3115942028985507,0.0,0.0,0.0,1,1,1,0.0,0.5833333333333334,0.9990049751243781,1,1,40000
32,0.10526315789473684,1,0.22380178392340797,0.03969430184208692,1,1.0,2,1,1,4,1,10,1,1,1,2,0.5,0.6666666666666666,0.9781094527363184,0.9980099502487563,1,1,4,4,1,0.0,2,2,15,2,2,1,3,0.0,3,0.0,0.5256849315068494,0.20098199672667758,1,1,1,1,0.2617220801364024,0.0,0.0,0.217653314427508,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,1,0.42857142857142855,1,0.0,1,1,0.9781094527363184,3,0.25,0.191114245416079,2,2,1,0.0,0.11882998171846434,0.0,0.0,0.0,0.0,1,1,1,0.0,0.5,0.9990049751243781,1,1,149350
33,0.10526315789473684,1,0.2715654952076677,0.05133220283862575,1,1.0,1,1,1,3,1,1,1,1,1,2,0.8,0.5555555555555556,0.9985074626865672,0.9985074626865672,1,1,1,1,1,0.0,1,2,1,3,2,3,3,0.0,3,0.0,0.5282534246575342,0.20196399345335517,1,3,1,1,0.263000852514919,0.0,0.0,0.21871676710386387,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,1,0.5,1,0.0,1,1,0.9985074626865672,1,0.5,0.34132581100141046,2,2,1,0.0,0.054844606946983544,0.0,0.0,0.0,0.0,1,1,1,0.0,0.08333333333333333,0.9990049751243781,1,1,179900
34,0.10526315789473684,1,0.22364217252396165,0.04902320611396316,1,1.0,2,1,1,1,1,12,1,1,1,2,0.5,0.5555555555555556,0.9746268656716418,0.9746268656716418,2,1,5,5,1,0.0,2,2,15,2,2,1,4,0.18036853295535082,3,0.0,0.16267123287671234,0.22880523731587563,1,1,1,1,0.36231884057971014,0.0,0.0,0.30131159163417226,0.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,1,0.42857142857142855,1,0.3333333333333333,1,1,0.9746268656716418,1,0.5,0.3152327221438646,2,2,1,0.0,0.06946983546617916,0.0,0.0,0.0,0.0,1,1,1,0.0,0.3333333333333333,1.0,1,1,165500
35,0.631578947368421,1,0.19169329073482427,0.03397523752003531,1,1.0,1,1,1,1,1,11,1,1,4,2,0.9,0.5555555555555556,0.9975124378109452,0.9975124378109452,2,1,2,2,5,0.15375,3,2,1,3,2,1,1,0.20428773919206236,3,0.0,0.17465753424657535,0.25548281505728315,1,3,1,1,0.332693947144075,0.0,0.0,0.27667493796526055,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,3,0.42857142857142855,1,0.3333333333333333,1,1,0.9975124378109452,2,0.5,0.3921015514809591,2,2,1,0.23687281213535588,0.08592321755027423,0.0,0.0,0.0,0.0,1,1,1,0.0,0.6666666666666666,0.9985074626865672,1,1,277500
36,0.3157894736842105,1,0.3450479233226837,0.06233826569722874,1,1.0,1,1,1,1,1,11,1,1,1,1,0.8,0.5555555555555556,0.9970149253731343,0.9975124378109452,1,1,1,1,13,0.0825,1,2,1,3,2,3,3,0.0,3,0.0,0.4781678082191781,0.1828150572831424,1,3,1,1,0.2412617220801364,0.639225181598063,0.0,0.434597660404112,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,1,0.6428571428571429,1,0.3333333333333333,1,3,0.9970149253731343,2,0.75,0.48730606488011285,2,2,1,0.13185530921820304,0.05850091407678245,0.0,0.0,0.0,0.0,1,1,1,0.0,0.75,0.9980099502487563,1,1,309000
37,0.10526315789473684,1,0.35782747603833864,0.05044948779298009,1,1.0,1,1,1,3,1,1,1,1,1,2,0.5,0.5555555555555556,0.9920398009950249,0.9925373134328358,1,1,1,1,1,0.0,2,2,1,1,2,1,3,0.0,3,0.0,0.4696061643835616,0.1795417348608838,1,3,1,1,0.23380221653878944,0.0,0.0,0.1944345976604041,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,2,0.42857142857142855,1,0.0,1,1,0.9925373134328358,3,0.5,0.47390691114245415,2,2,1,0.4574095682613769,0.1170018281535649,0.0,0.0,0.0,0.0,1,1,1,0.0,0.5,0.9995024875621891,1,1,145000
38,0.10526315789473684,1,0.2364217252396166,0.03963855141815141,1,1.0,1,1,1,1,1,12,1,1,1,2,0.5,0.6666666666666666,0.972139303482587,0.9900497512437811,2,1,3,3,5,0.40625,2,2,15,2,2,1,4,0.21491849751948972,3,0.0,0.03595890410958904,0.21227495908346972,1,1,1,1,0.27642796248934354,0.0,0.0,0.22988302020560086,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,2,0.35714285714285715,1,0.3333333333333333,2,1,0.972139303482587,2,0.5,0.3511988716502116,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.8333333333333334,0.9995024875621891,1,1,153000
